GlobalID,Name (Arabic),Name (English),Legal Name,Category,Secondary Category,Company Status,Working Days,Working Hours,Break Time,Holidays,Entrance Location,Building Number,Floor Number,Phone Number,Website,Social Media Accounts,Accepted Payment Methods,Commercial License Number,Language,Cuisine Type,Menu Barcode URL,Coordinates X,Coordinates Y,Dine In,Only Delivery,Shisha,Order from Car,Live Sport Broadcasting,Family Seating,Large Groups Can Be Seated,Has a Waiting Area,Has Separate Rooms,Smoking Area,Iftar Menu,Suhoor,Require Ticket,Is Landmark,Free Entry,Has Women-Only Prayer Room,Provides Iftar Tent,Drive Thru,WiFi,Reservation,Pickup Point Exists,Children Area,Valet Parking,Music,Has Parking Lot,Wheelchair Accessible,District (English),District (Arabic),City(english),POI ID,Detail Category,city(Arabic),Survey Date,Agent Name,Notes
2de9ec75-d089-4c27-a179-a25f9444f8ee,?????,Dunkin',Dunkin' Donuts Saudi Arabia,Coffee Shops,Fast Food,open,"Sunday-Thursday, Friday, Saturday",00:00-23:59,None,Ramadan hours may differ,"Located on Abi Bakr As Siddiq Branch Road, main entrance from the street",7438,G,9668001288999,https://www.dunkinksa.com/,https://instagram.com/dunkindonutsksa,"Cash, Credit cards, Debit cards, Mada",40031912779,"Arabic, English","American, Coffee, Fast Food",,24.7744375,46.6668125,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1346644,Donuts and Coffee,??????,2/11/2026 6:46,mohammed,
7fa936ba-032a-4c46-b510-f4e130f82922,??????? ???????,The New Scope Trading,The New Scope Trading Co Ltd,Telecommunications,Corporate,open,Sunday-Thursday,08:30-17:00,None,Friday closed,"Al Bahar Al Ahmar Street, Al Nafel District",4198,G,966114540472,https://www.google.com/maps/place/?q=place_id:ChIJYxlfyqH9Lj4R7FRX0v__rSg,,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7848166,46.6820047,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1306443,Telecommunication Companies,??????,2/11/2026 6:46,mohammed,
dc12fbed-cecb-42a0-a2d2-e2d5dfdcdeec,??????? ????? ??? ???? ???????,Sharifah Supplies,??????? ????? ??? ???? ???????,Retail,Grocery Store,open,all_days,24h,no_break,none,"On Mohammed Al Muqaddami Street, Al Nafl District",,G,966546044130,,,"cash,mada",,Arabic,N/A,N/A,24.745,46.652,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,Al Nafl,?????,Riyadh,,Supplies Store,??????,2/11/2026 6:46,ahmad_shuban,
bf704f9d-5d50-4808-b08a-8f9c9a8f7f00,???? ?? ??????,Bin Saedan Mosque,????? ?????? ?????????,Mosque,religion,open,Daily,05:00-22:00,None,Open on all holidays,,2901,G,,,,other,,Arabic,N/A,N/A,G,G,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,,Grand Mosque,??????,2/11/2026 6:46,ahmad_shuban,
78fb6916-9b1a-4aa9-b85e-8608abd26788,?????? 75,Studio 75,75 Studio ??????? ????????,Entertainment,Photography Studios,open,,,N/A,,,4198,,966510000000,https://www.i75studio.com,https://www.instagram.com/i75studio,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7849054,46.6819652,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1369851,Photography Studio,??????,2/11/2026 6:46,Abdullah,
e6b60681-e189-4896-b096-3964b4ea3341,???? ???????,Dawar Al Fatira,????? ???? ??????? ?????? ???????,Restaurant,Café,open,"Sunday-Thursday, Saturday",04:00-23:30,None,"Open daily, possible Ramadan adjustments",Located on Abu Bakr Al Siddiq Street in Al Nafl district,,G,966580197767,https://www.google.com/maps/place/?q=place_id:ChIJZYDKsGX9Lj4R0acMJegcGkc,"Instagram: @dawar_pie, TikTok: @dawar_pie, X: @dawar_pie","Cash, Credit Cards, Mada, Apple Pay",,"Arabic, English","Saudi, Breakfast, Pies",,24.7811804,46.6840918,yes,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1314420,Pie Restaurant,??????,2/11/2026 6:56,abdulrhman,
de3185a5-704c-4f61-840b-880ba9764e67,????? ???????,Creative Doors,????? ????? ??????? ????????? ??????,Retail,Door Supplier,open,Sunday-Thursday,"09:00-12:00, 16:00-22:00",12:00-16:00,Friday closed,,6875,G,966581543226,https://door-supplier-1263.business.site/?utm_source=gmb&utm_medium=referral,,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7776261,46.6649337,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1382175,Door Supplier,??????,2/11/2026 6:56,mohammed,
b37ca6cf-b46f-4419-b4fa-b94eeaabd6fb,???? ?????? ???,Public Parking Lot,?.?.?. ???? ??? ???????? ????????,Transportation,Parking Facilities,open,All days,24 hours,None,No closures,,,,Claim this business,https://www.google.com/maps/place/?q=place_id:ChIJfbuJuNLiLj4RvLiwJToXCK4,@riyadh_parking,"Mada, Visa, Apple Pay, Mastercard",,N/A,N/A,N/A,24.772221,46.669773,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1313327,Public Parking,??????,2/11/2026 6:56,mohammed,
6ebc68ba-b309-4909-8400-3da103e6b409,?????? ????? ????????,Samaya Group Ltd,???? ?????? ????? ????????,Facilities Services,Construction & Contracting,open,Sunday-Thursday,09:00-17:00,None,Friday closed,"4203 Nahr Al Sind St., Al Nafel District, Riyadh 13312",4203,G,#ERROR!,https://samaya.sa,"https://x.com/samaya_group, https://www.instagram.com/samayagroupsa",other,,"Arabic, English",N/A,N/A,24.71355,46.6753,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,,Integrated Facility Management,??????,2/11/2026 6:56,fadhel,
e217ee46-1fca-4fde-8ba0-0420ab663439,??????,Matabeeq,????? ?????? ??????? ?????? ???????,Restaurant,Fast Food,open,Sunday-Thursday,07:00-01:00,None,Friday closed,"On Sahara Moroccan Street, Al Nafl District, next to Aziz Tea (???? ??? ????)",8125,G,966593496983,https://amrk.cloud/#/MainView?brch=ipjuikiMahUfvBQnkWPo&mntype=2,https://www.instagram.com/matabeeq,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English","Saudi, Matbouq",,24.78907487,46.67119852,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1390665,Saudi Matbouq,??????,2/11/2026 6:56,Abdullah,
26ef08db-48e3-48ef-a767-830e7b50d01c,?????? ????,Patisserie Jareer,?????? ???? ???????,Dessert Shop,Pastry Shop,open,"Sunday-Thursday, Saturday",10:00-00:00,None,Friday closed,Located on Abu Bakr Road in Al Nafl district,4129,G,966112637753,https://jareersweets.com/,"https://instagram.com/jareersweets, https://www.snapchat.com/@jareersweets","Cash, Credit Cards, Mada",,"Arabic, English","Desserts, Pastries, Oriental Sweets",,24.7795824,46.6847863,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1349029,Confectionery,??????,2/11/2026 7:09,abdulrhman,
4e0c888d-c2ce-4c5a-bdde-60d1a0174880,???? ??? ?????? ????????,Qimah Riyadh Real Estate Company,???? ??? ?????? ????????,Corporate,Real Estate,open,Sunday-Thursday,09:00-18:00,None,Friday closed,,,,966920008395,https://www.qimahriyadh.com/,"https://www.instagram.com/qimat_alriyadh/, https://x.com/qimat_alriyadh","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7770989,46.6657486,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1264674,Real Estate Financing,??????,2/11/2026 7:09,mohammed,
84af9ec7-8885-4949-90d8-f613d86ca394,???? ??? ??? ?????,Saudi Awwal Bank ATM,Saudi Awwal Bank,Banks,ATMs,open,All days,00:00-00:00,None,None,,,1,#ERROR!,https://www.sab.com,https://twitter.com/alawwalsab,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7717156,46.6688863,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1328207,ATMs,??????,2/11/2026 7:09,mohammed,
1cf1e53e-3038-4104-87a1-1158b6a66cae,??????? ???????,Al-Thabeti Grocery,????? ??????? ??????? ?????? ????????,Retail,Grocery Store,open,all_days,06:00 - unknown,None,none,"???? ????? ??????, ?? ?????",,,966112752587,,,"cash,mada",,Arabic,N/A,N/A,G,G,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,,Food Supplies,??????,2/11/2026 7:09,fadhel,
b48f2a39-dff6-4694-bb0f-520342ce1a15,???? ???? ???? ???????,Sharar Dhain Al-Habardi Barber,???? ???? ???????,Beauty and Spa,Salon,open,Sunday-Thursday,09:00-00:00,None,,,,,966538216040,"https://maps.google.com?q=QMQC+RCP%20%D8%AD%D9%84%D8%A7%D9%82%20%D8%B4%D8%B1%D8%A7%D8%B1%20%D8%B0%D9%87%D9%8A%D9%86%20%D8%A7%D9%84%D8%AD%D8%A8%D8%B1%D8%AF%D9%8A,%20An%20Nafal,%20Riyadh%2013312&ftid=0x3e2efd0028a38c6d:0x6e27460c9c5335f2&entry=gps&lucs=,94",,"Mada, Visa, Apple Pay, Mastercard",,Arabic,N/A,N/A,24.78913295,46.6711791,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1390664,Men's Barber,??????,2/11/2026 7:09,Abdullah,
a01d0a4f-fed3-4be3-90fc-3854bf355459,????,Naseem,Naseem,Retail,Florist,open,"Sunday-Thursday, Saturday","09:00-12:00, 16:00-23:00",12:00-16:00,Friday closed; Friday delivery from 16:30-23:00,,5630,,966536833111,https://naseemsa.com,https://www.instagram.com/gifts_r12,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7809723,46.684225,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1275355,Flower and Gift Shop,??????,2/11/2026 7:12,abdulrhman,
f756d8fa-4084-42b6-b860-d833d12a3b93,???? ??????? ???????,Civilizational Communication Exhibition,???? ????? ??? ?????? ??????? ???????,Cultural Sites,Exhibit,open,"Sunday-Tuesday, Thursday",07:30-15:00,None,Closed Wednesday and Friday; prior coordination required,"Located at the King Abdulaziz Center for Cultural Communication, Northern Ring Branch Road, An Nafal District, Riyadh. Entrance requires prior coordination via phone or WhatsApp.",,,966112665720,https://www.kaccc.org.sa/ar/Details/index/75,"@dia_exh (X), @kaccc.sa (Instagram)","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7769191,46.6824942,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1324935,Interactive Dialogue Exhibition,??????,2/11/2026 7:12,mohammed,
f97f12c8-541e-46eb-be79-70491135875a,???? ??? ??? - ????? ????????? 02?,BRT Bus Stop - King Abdulaziz 02B,???????? ???? ???? ???????? ???????,Transportation,Bus Stop,open,Daily,05:00-23:00,None,Reduced service on Fridays and holidays,"Located on King Abdulaziz Road in Al Nafl District, near Ar Rabi Metro Station. Access via dedicated bus lane.",7073,1,966112284444,https://rpt.sa/,https://x.com/RiyadhTransport,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7795028,46.6637679,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,Al Nafl,?????,Riyadh,1377026,Bus Rapid Transit (BRT) Stop,??????,2/11/2026 7:12,mohammed,
71c3e5eb-fd2a-4139-869e-63e129d79624,?? ?????? ?????? ? ???????,May Al Shammari Fruits and Vegetables,????? ?? ????? ???? ?????? ???????,Retail,Grocery,open,all_days,8am_12am,no_break,"eid_adha,eid_fitr",,,G,548929906,,,"cash,mada",,Arabic,N/A,N/A,G,G,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,Al Nafl,?????,Riyadh,,Fruits and Vegetables Shop,??????,2/11/2026 7:12,ahmad_shuban,
942faef5-017e-45be-9a84-2d80d797178f,????? ???? ???????,Al Marzouq Mosque Garden,????? ???????? ????????,Public Parks,Mosque,open,Daily,24 hours,None,"Open daily, including holidays",,7372,G,940,momah.gov.sa,,N/A,,Arabic,N/A,N/A,24.78196343,46.68211827,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,861765,Sunni Mosque,??????,2/11/2026 7:12,Abdullah,
49302b49-d8af-4c63-af7e-c4c0e44045b6,???? ????? - ???? ???,muvi Boutique - Tala Mall,muvi Cinemas Co.,Entertainment,Cinema,open,"Sunday-Thursday, Saturday",09:00-23:30,None,Friday closed,1st floor through Gate 3,,,966920022542,https://www.muvicinemas.com,"https://www.instagram.com/muvi_cinemas, https://x.com/muvicinemas","Cash, Credit Cards",,"Arabic, English",N/A,N/A,24.7710009,46.6680214,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,Al Nafl,?????,Riyadh,1271139,Cinema,??????,2/11/2026 7:14,abdulrhman,
f53e8635-521c-4c7e-b902-ec6c462e4590,????? ??????? ???????? ????,Maathn Association for the Care of Mosques,????? ??????? ???????? ????,Non-profit organization,Public Services,open,Sunday-Thursday,08:00-16:00,None,Friday closed,,,,966553320077,https://www.maathn.org.sa/,"https://www.instagram.com/maathn_org, https://x.com/maathn_org",N/A,,"Arabic, English",N/A,N/A,24.7791188,46.6850418,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1373684,Mosque Care and Maintenance,??????,2/11/2026 7:14,mohammed,
b36af0e1-08c0-4017-bf70-3adab302a794,??? ???? ????????,Auto Spare Parts,,Retail,Automotive,open,,,,,,,,966549767826,https://www.kacnd.org/,,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7774398,46.6823227,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1343250,Car Spare Parts,??????,2/11/2026 7:14,mohammed,
78913b59-e2fd-4297-a382-e7bf901ca651,???? ???? ????? ????,Issam Salamat Allah Barber Shop,,Salon,beauty,open,all_days,8am_12am,2pm_4pm,none,,,,,,,"cash,mada",,Arabic,N/A,N/A,G,G,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,,Men's Barber Shop,??????,2/11/2026 7:14,fadhel,
cb4cc2ba-3c2a-48ac-b2c9-89899567b831,????? ????? ????? ????????,Makarim Al-Nafl Serviced Apartments,????? ???? ????????? ?????? ???????,Hotels and Accommodations,Serviced Apartments,open,All days,24 hours,None,Open all holidays,"Located on Mohammed Al Muqaddami Street, 2713-2737, Al Nafl District",2737,G,966114218846,https://maps.app.goo.gl/58mSmv9NSLtwJhdS6?g_st=com.google.maps.preview.copy,,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.77996599,46.66728631,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1390618,Aparthotel,??????,2/11/2026 7:14,Abdullah,
cd5e3403-650e-41d6-8ac3-13688ddc3ca8,??? ???? ?????,Blue Star Cafe,Blue Star Cafe,Café,Bakery,open,Sunday-Saturday,07:00-01:00,None,"Open daily, may vary during Ramadan",Located on Abi Bakr As Siddiq Road in Al Nafl district,,G,966569991603,https://maps.app.goo.gl/ftLvbgpnw5F7eBFb6?g_st=com.google.maps.preview.copy,"https://www.instagram.com/bluestarcafe_ksa/, https://www.tiktok.com/@bluestarcafe_ksa","Cash, Credit Cards",,"Arabic, English","French, American, Cafe, Bakery",https://blue-star-coffee.yallaqrcodes.com,24.7786844,46.6852998,yes,no,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1362016,Specialty Coffee Shop,??????,2/11/2026 7:16,abdulrhman,
694fdf8c-cc8d-4c9a-96f1-b89bdd290933,???? ???? ?????? ?????? ??????? ???????,Riyadh Northern Ring Road Service Center,Mohamed Yousuf Naghi Motors Co.,Automotive Services,Car Dealer,open,Saturday-Thursday,"08:00-12:30, 13:30-17:30",12:30-13:30,Friday closed,"Located on Al Rayan Street in Al Nafal District, accessible from Northern Ring Road between Exits 5 and 6",,,9668001190190,https://www.landrover-saudi.com/en,"https://www.instagram.com/mynmlandroversa/, https://x.com/Mynmlandroversa","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7736423,46.6758436,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1369465,Land Rover Service Center,??????,2/11/2026 7:16,mohammed,
36c5940c-38d1-4e3d-a8f2-3089f3e03032,???? ???????,Shield Quality,EST ??? ??? ??? ????????,Shopping,Decorative Items,open,Sunday-Thursday,07:00-21:00,None,,,4198,G,966510000000,https://www.google.com/maps/place/?q=place_id:ChIJQT1gUjr9Lj4RE7iX7k-n71A,,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7847695,46.6818623,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1362398,Decorative Items,??????,2/11/2026 7:16,mohammed,
f6586e49-737e-459b-8ea6-92ce6f097396,????? ? ????? ???? ???,Ajmal Cup Cafeteria and Juices,?? ????? ???? ??????,restaurants,buffet,open,all_days,24h,no_break,none,,,G,533477381,,,"cash,mada",,arabic,"saudi,arabic,juice",,G,G,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,Al Nafl,?????,Riyadh,,Buffet and Juices,??????,2/11/2026 7:16,ahmad_shuban,
da006350-32d7-4c09-956e-05737a27700d,?? ????? ??????,The Beauty Secrets,The Beauty Secrets,Shopping,Beauty,open,"Saturday-Thursday, Friday (from 13:30)",09:00-23:30,None,Friday opens at 13:30; possible Ramadan adjustments,"Located on the ground floor of Tala Mall, accessible via main mall entrances on King Abdul Aziz Road.",6137,G,966112145557,https://thebeautysecrets.com/,"https://www.instagram.com/beautysecretsmena/, https://www.tiktok.com/@beautysecretsme, https://x.com/beautysecretsme","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.77188212,46.66905661,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,yes,yes,Al Nafl,?????,Riyadh,1390649,Perfume and Cosmetics Store,??????,2/11/2026 7:16,Abdullah,
9bb6bd9d-68cf-4026-a0b6-0b22fc4947f6,???? ????,Woody Park,,Entertainment,Family Entertainment,open,Daily,16:00-22:00,None,Hours may vary during holidays and Ramadan,"Located on Abi Bakr As Siddiq Road, Al Nafl District, Riyadh",7086,G,966538679728,https://maps.app.goo.gl/8CYYWxg6U5KP69UX6?g_st=com.google.maps.preview.copy,"https://www.instagram.com/woodypark18/, https://www.tiktok.com/@woodypark.sa1, https://x.com/Woodypark18","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7793612,46.685011,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,Al Nafl,?????,Riyadh,1279810,Children's Play Center,??????,2/11/2026 7:20,abdulrhman,
c12597c4-bf1a-46e6-a4a8-f1821de28fa4,?????? ???,Shawarma King,?????? ???,Restaurant,Fast Food,open,"Sunday-Thursday, Friday (reduced)",10:00-23:59,None,Friday opens later; Ramadan hours may differ,"Located inside Tala Mall, Al Nafl district, Riyadh. Entrance via mall main entrance on King Abdulaziz Road.",6927,1,966920002209,https://order.shawarmakingsa.com/,"Instagram: @shwearmakingarb, X: @shwearmakingarb","Mada, Visa, Apple Pay, Mastercard",41103567815,"Arabic, English","Lebanese, Shawarma, Fast Food",,24.7715255,46.6688009,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,yes,yes,Al Nafl,?????,Riyadh,1289900,Shawarma Restaurant,??????,2/11/2026 7:20,mohammed,
bb2c5579-14ca-474b-8f21-b95a98c15689,?? ??????,YrBooking,YrBooking.com,Travel Agency,Travel Agencies,open,Every day,"11:00-00:00, 12:30-00:00",N/A,,,7694,,966920009924,https://www.google.com/maps/place/?q=place_id:ChIJ3ZhjgCf9Lj4R-m_T-sVtku8,YouTube: @YRBooking,"Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7851184,46.6824704,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1333920,Travel Agencies,??????,2/11/2026 7:20,mohammed,
817e0fde-003c-44ca-ba39-90599c8cb6d6,???? ????,Bouquet of Flowers,????? ???? ????,Retail,Florist,open,all_days,custom_hours,no_break,"eid_adha,eid_fitr",,2975,G,966592795807,https://cosmodr.online/,https://www.instagram.com/flower_bou,"cash,mada",,"Arabic, English",N/A,N/A,G,G,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,Al Nafl,?????,Riyadh,,Flower Shop,??????,2/11/2026 7:20,ahmad_shuban,
6f57dde2-7924-407f-a3c4-14e39f074df0,???? ?????? ??????? ??????? ????????,Al Wardah Al Shamia Women's Tailoring,????? ???? ????????? ?????? ???????,Retail,Service,open,Sunday-Thursday,10:00-23:00,None,Friday closed,,2737,G,966532266792,"https://www.google.com/maps?q=24.77992494,46.66712221",,"Mada, Visa, Apple Pay, Mastercard",,Arabic,N/A,N/A,24.77992494,46.66712221,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1390619,Women's Tailor,??????,2/11/2026 7:20,Abdullah,
c688499a-7b90-4591-8cdc-d6d08a889546,?????? ????? ??????? ???????,Tilada Women's Photography Studio,????? ??????? ?????????,Photography Studio,Women's Services,open,Sunday-Thursday,16:00-23:00,None,Friday closed,Located on Abi Bakr As Siddiq Street in Al Nafl District,7310,G,966555225394,https://www.google.com/maps/place/?q=place_id:ChIJYRYjxOT8Lj4RN17jkSu4gaY,https://www.instagram.com/studioo_fn,"Mada, Visa, Apple Pay, Mastercard",,Arabic,N/A,N/A,24.7814033,46.6839695,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1307827,Women's Photography Studio,??????,2/11/2026 7:26,abdulrhman,
a66dda65-cc88-48b7-9e65-87e72beea18a,?????? ??? ???,Brands for Less,Brands for Less,Shopping,Retail,open,"Sunday-Thursday, Saturday",09:00-23:30,None,Friday closed or reduced hours,"Located near Exit 6 on Northern Ring Road, Al Wadi District",3769,G,966112227613,https://www.brandsforless.com/,"https://www.instagram.com/brandsforless.sa/, https://www.tiktok.com/@brandsforless","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.771712,46.6686304,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1368145,Discount Store,??????,2/11/2026 7:26,abdulrhman,
b536ad13-1f0e-4324-97b3-bf45c1eee23e,???? ???????? ????????,Al Haqbani Real Estate Office,????? ???? ?? ????????? ?? ???? ???????? ????????,Corporate,Real Estate Company,open,Monday-Friday,17:00-21:30,N/A,N/A,"Located on Al Sahara Al Maghribia Street, Al Nafl District, Riyadh",,,966595915555,https://alhaqbaniproperty.com/,"https://www.instagram.com/alhaqbani74/, https://www.tiktok.com/@alhaqbani74, https://x.com/alhaqbani74, https://www.snapchat.com/add/alhaqbani74","Mada, Visa, Apple Pay, Mastercard",,"Arabic, English",N/A,N/A,24.7823094,46.6745972,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1351651,Property Management and Brokerage,??????,2/11/2026 7:26,mohammed,
7b431429-606b-437c-a60c-bdbad7f58350,????? ??? ?????? ?????? ???? ???? ??? ?? ??????,"Sheikh Abdel Fattah Al-Faqih, Imam of Omar bin Al-Khattab Mosque",,Mosques,Museum,open,Daily for prayers,Open for five daily prayers and Friday prayer,None,"Open daily, including holidays",,,,,https://www.google.com/maps/place/?q=place_id:ChIJiTSU49X8Lj4Rg0_IAEBsEIw,,N/A,,Arabic,N/A,N/A,24.7833183,46.675088,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,Al Nafl,?????,Riyadh,1275095,Museum,??????,2/11/2026 7:26,mohammed,
dda5f469-0160-4a09-91de-ee61fe27bd78,??? ??????,Furn Al Dayaa,??? ??????,Restaurant,Bakery,open,Daily,05:00-00:30 (some branches 24 hours),None,"Open daily, special Ramadan offers",,6137,1,966112775500,https://www.furnaldayaa.com/,"https://www.instagram.com/furnaldayaa/, https://www.tiktok.com/@furan_aldayaa, https://www.facebook.com/furnaldayaa","Mada, Visa, Apple Pay, Mastercard",40031893085,"Arabic, English","Lebanese, Arabic, Pastries, Pizza, Shawarma",,24.7721742,46.6687843,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,Al Nafl,?????,Riyadh,1292106,Lebanese Bakery,??????,2/11/2026 7:26,mohammed,
28947064-455a-4b0d-b3d3-41b63fba947b,???? ???? ???? ???? ????????,Fawal Manee Hammoud Ghanem Al-Najrani,???? ???? ???? ???? ????????,Restaurant,Fast Food,open,all_days,custom_hours,custom_break,none,,2896,G,966532668380,,,"cash,mada",,Arabic,Saudi,,G,G,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,Al Nafl,?????,Riyadh,,Foul Restaurant,??????,2/11/2026 7:26,ahmad_shuban,
